,Name,Age,word,model,realization,rep_model,rep_realization
926,TD PL-II C22,P8Y4M0DT0H0M0S,Baum,ˈbaʊm,ˈbaʊm,[True],[True]
927,TD PL-II C22,P8Y4M0DT0H0M0S,Zebra,ˈʦeːbʁaː,ˈʦeːbʁaː,"[True, False]","[True, False]"
928,TD PL-II C22,P8Y4M0DT0H0M0S,Knöpfe,ˈknœp͡fə,ˈknœp͡fə,"[True, False]","[True, False]"
929,TD PL-II C22,P8Y4M0DT0H0M0S,Fisch,ˈfɪʃ,ˈfɪʃ,[True],[True]
930,TD PL-II C22,P8Y4M0DT0H0M0S,Milch,ˈmɪlç,ˈmɪlç,[True],[True]
931,TD PL-II C22,P8Y4M0DT0H0M0S,drei,ˈdʁaɪ,ˈdʁaɪ,[True],[True]
932,TD PL-II C22,P8Y4M0DT0H0M0S,Polizei,poliˈʦaɪ,poliˈʦaɪ,"[False, False, True]","[False, False, True]"
933,TD PL-II C22,P8Y4M0DT0H0M0S,Flasche,ˈflaʃə,ˈflaʃə,"[True, False]","[True, False]"
934,TD PL-II C22,P8Y4M0DT0H0M0S,Krokodil,kʁokoˈdiːl,kʁokoˈdiːl,"[False, False, True]","[False, False, True]"
935,TD PL-II C22,P8Y4M0DT0H0M0S,grün,ˈɡʁyːn,ˈɡʁyːn,[True],[True]
936,TD PL-II C22,P8Y4M0DT0H0M0S,Elefant,eleˈfant,eleˈfant,"[False, False, True]","[False, False, True]"
937,TD PL-II C22,P8Y4M0DT0H0M0S,Blume,ˈbluːmə,ˈbluːmə,"[True, False]","[True, False]"
938,TD PL-II C22,P8Y4M0DT0H0M0S,Gespenst,ɡəˈʃpɛnst,ɡəˈʃpɛnst,"[False, True]","[False, True]"
939,TD PL-II C22,P8Y4M0DT0H0M0S,Drache,ˈdʁaxə,ˈdʁaxə,"[True, False]","[True, False]"
940,TD PL-II C22,P8Y4M0DT0H0M0S,Banane,baˈnaːnə,baˈnaːnə,"[False, True, False]","[False, True, False]"
941,TD PL-II C22,P8Y4M0DT0H0M0S,Bagger,ˈbaɡɐ,ˈbaɡɐ,"[True, False]","[True, False]"
942,TD PL-II C22,P8Y4M0DT0H0M0S,gelb,*,*,[False],[False]
943,TD PL-II C22,P8Y4M0DT0H0M0S,Geburtstag,ɡəˈbʊɐʦtaːk,ɡəˈbʊɐʦtaːk,"[False, True, False]","[False, True, False]"
944,TD PL-II C22,P8Y4M0DT0H0M0S,Jacke,ˈjakə,ˈjakə,"[True, False]","[True, False]"
946,TD PL-II C22,P8Y4M0DT0H0M0S,Ring,ˈʁɪŋ,ˈʁɪŋ,[True],[True]
947,TD PL-II C22,P8Y4M0DT0H0M0S,Bild,ˈbɪlt,ˈbɪlt,[True],[True]
948,TD PL-II C22,P8Y4M0DT0H0M0S,Schmetterling,ˈʃmɛtɐlɪŋ,ˈʃmɛtɐlɪŋ,"[True, False, False]","[True, False, False]"
949,TD PL-II C22,P8Y4M0DT0H0M0S,Bank,ˈbaŋk,ˈbaŋk,[True],[True]
950,TD PL-II C22,P8Y4M0DT0H0M0S,Trampolin,ˈtʁampoliːn,ˈhəmpolin,"[True, False, False]","[True, False, False]"
951,TD PL-II C22,P8Y4M0DT0H0M0S,Roller,ˈʁɔlɐ,ˈʁɔlɐ,"[True, False]","[True, False]"
952,TD PL-II C22,P8Y4M0DT0H0M0S,Trampolin,ˈtʁampoliːn,ˈhəmpolin,"[True, False, False]","[True, False, False]"
953,TD PL-II C22,P8Y4M0DT0H0M0S,Buch,ˈbuːx,ˈbuːx,[True],[True]
954,TD PL-II C22,P8Y4M0DT0H0M0S,Spritze,ˈʃpʁɪʦə,ˈʃpʁɪʦə,"[True, False]","[True, False]"
955,TD PL-II C22,P8Y4M0DT0H0M0S,Jäger,ˈjɛːɡɐ,ˈjɛːɡɐ,"[True, False]","[True, False]"
956,TD PL-II C22,P8Y4M0DT0H0M0S,Schiff,ˈʃɪf,ˈʃɪf,[True],[True]
957,TD PL-II C22,P8Y4M0DT0H0M0S,König,ˈkøːnɪç,ˈkøːnɪç,"[True, False]","[True, False]"
958,TD PL-II C22,P8Y4M0DT0H0M0S,Glas,ˈɡlaːs,ˈɡlaːs,[True],[True]
959,TD PL-II C22,P8Y4M0DT0H0M0S,kaputt,kaˈpʊt,kaˈpʊt,"[False, True]","[False, True]"
960,TD PL-II C22,P8Y4M0DT0H0M0S,Auto,ˈaʊtoː,ˈaʊtoː,"[True, False]","[True, False]"
961,TD PL-II C22,P8Y4M0DT0H0M0S,Schwein,ˈʃvaɪn,ˈʃvaɪn,[True],[True]
962,TD PL-II C22,P8Y4M0DT0H0M0S,Sack,ˈzak,ˈðak,[True],[True]
963,TD PL-II C22,P8Y4M0DT0H0M0S,blau,ˈblaʊ,ˈblaʊ,[True],[True]
964,TD PL-II C22,P8Y4M0DT0H0M0S,Traktor,ˈtʁaktoɐ,ˈtʁaktoɐ,"[True, False]","[True, False]"
965,TD PL-II C22,P8Y4M0DT0H0M0S,Schrank,ˈʃʁaŋk,ˈʃʁaŋk,[True],[True]
966,TD PL-II C22,P8Y4M0DT0H0M0S,Pflaster,ˈflastɐ,ˈflastɐ,"[True, False]","[True, False]"
967,TD PL-II C22,P8Y4M0DT0H0M0S,Apfel,ˈap͡fəl,ˈap͡fəl,"[True, False]","[True, False]"
968,TD PL-II C22,P8Y4M0DT0H0M0S,Zange,ˈʦaŋə,ˈʦaŋə,"[True, False]","[True, False]"
969,TD PL-II C22,P8Y4M0DT0H0M0S,Schere,ˈʃeːʁə,ˈʃeːʁə,"[True, False]","[True, False]"
970,TD PL-II C22,P8Y4M0DT0H0M0S,Geschenk,ɡəˈʃɛŋk,ɡəˈʃɛŋk,"[False, True]","[False, True]"
971,TD PL-II C22,P8Y4M0DT0H0M0S,Fenster,ˈfɛnstɐ,ˈfɛnstɐ,"[True, False]","[True, False]"
972,TD PL-II C22,P8Y4M0DT0H0M0S,Brille,ˈbʁɪlə,ˈbʁɪlə,"[True, False]","[True, False]"
973,TD PL-II C22,P8Y4M0DT0H0M0S,Wurst,ˈvʊɐst,ˈvʊɐst,[True],[True]
974,TD PL-II C22,P8Y4M0DT0H0M0S,Gras,ˈɡʁaːs,ˈɡʁaːs,[True],[True]
975,TD PL-II C22,P8Y4M0DT0H0M0S,Schlange,ˈʃlaŋə,ˈʃlaŋə,"[True, False]","[True, False]"
976,TD PL-II C22,P8Y4M0DT0H0M0S,Hexe,ˈhɛksə,ˈhɛksə,"[True, False]","[True, False]"
977,TD PL-II C22,P8Y4M0DT0H0M0S,Frosch,ˈfʁɔʃ,ˈfʁɔʃ,[True],[True]
978,TD PL-II C22,P8Y4M0DT0H0M0S,Zwerg,ˈʦvɛɐk,ˈʦvɛɐk,[True],[True]
979,TD PL-II C22,P8Y4M0DT0H0M0S,Pferd,ˈp͡feːɐt,ˈp͡feːɐt,[True],[True]
980,TD PL-II C22,P8Y4M0DT0H0M0S,Gießkanne,ˈɡiːsˌkanə,ˈɡiːsˌkanə,"[True, False, False]","[True, False, False]"
981,TD PL-II C22,P8Y4M0DT0H0M0S,Wippe,ˈvɪpə,ˈvɪpə,"[True, False]","[True, False]"
982,TD PL-II C22,P8Y4M0DT0H0M0S,Kleid,ˈklaɪt,ˈklaɪt,[True],[True]
983,TD PL-II C22,P8Y4M0DT0H0M0S,Nuss,ˈnʊs,ˈnʊs,[True],[True]
984,TD PL-II C22,P8Y4M0DT0H0M0S,Giraffe,ɡiˈʁafə,ɡiˈʁafə,"[False, True, False]","[False, True, False]"
985,TD PL-II C22,P8Y4M0DT0H0M0S,Korb,ˈkɔɐp,ˈkɔɐp,[True],[True]
986,TD PL-II C22,P8Y4M0DT0H0M0S,Schlüssel,ˈʃlʏsəl,ˈʃlʏsəl,[True],[True]
987,TD PL-II C22,P8Y4M0DT0H0M0S,Dusche,ˈduːʃə,ˈduːʃə,"[True, False]","[True, False]"
988,TD PL-II C22,P8Y4M0DT0H0M0S,Gitarre,ɡiˈtaʁə,ɡiˈtaʁə,"[False, True, False]","[False, True, False]"
989,TD PL-II C22,P8Y4M0DT0H0M0S,quak,ˈkvak,ˈkvak,[True],[True]
990,TD PL-II C24,P4Y11M0DT0H0M0S,Hund,ˈhʊnt,ˈhʊnt,[True],[True]
991,TD PL-II C24,P4Y11M0DT0H0M0S,Gabel,ˈɡaːbəl,ˈɡabəl,"[True, False]","[True, False]"
992,TD PL-II C24,P4Y11M0DT0H0M0S,Tasche,ˈtaʃə,ˈtaʃə,"[True, False]","[True, False]"
993,TD PL-II C24,P4Y11M0DT0H0M0S,Vogel,ˈfoːɡəl,ˈfoːɡəl,"[True, False]","[True, False]"
994,TD PL-II C24,P4Y11M0DT0H0M0S,Lampe,ˈlampə,ˈlampə,"[True, False]","[True, False]"
995,TD PL-II C24,P4Y11M0DT0H0M0S,Topf,ˈtɔp͡f,ˈtɔp͡f,[True],[True]
996,TD PL-II C24,P4Y11M0DT0H0M0S,Licht,*,*,[False],[False]
997,TD PL-II C24,P4Y11M0DT0H0M0S,Sonne,ˈzɔnə,ˈzɔnə,"[True, False]","[True, False]"
998,TD PL-II C24,P4Y11M0DT0H0M0S,Pullover,pʊlˈoːvɐ,pʊlˈoːvɐ,"[False, True, False]","[False, True, False]"
999,TD PL-II C24,P4Y11M0DT0H0M0S,Stuhl,ˈʃtuːl,ˈʃtuːl,[True],[True]
1000,TD PL-II C24,P4Y11M0DT0H0M0S,Marienkäfer,maˈʁiːŋˌkɛːfɐ,maˈʁiːŋˌkɛːfɐ,"[False, True, False, False]","[False, True, False, False]"
1001,TD PL-II C24,P4Y11M0DT0H0M0S,Taucher,ˈtaʊxɐ,ˈtaʊxɐ,"[True, False]","[True, False]"
1002,TD PL-II C24,P4Y11M0DT0H0M0S,Haus,ˈhaʊs,ˈhaʊθ,[True],[True]
1003,TD PL-II C24,P4Y11M0DT0H0M0S,rot,ˈʁoːt,ˈʁoːt,[True],[True]
1004,TD PL-II C24,P4Y11M0DT0H0M0S,Spinne,ˈʃpɪnə,ˈʃpɪnə,"[True, False]","[True, False]"
1005,TD PL-II C24,P4Y11M0DT0H0M0S,Telefon,ˈtelefoːn,ˈtelefoːn,"[True, False, False]","[True, False, False]"
1006,TD PL-II C24,P4Y11M0DT0H0M0S,Junge,ˈjʊŋə,ˈjʊŋə,"[True, False]","[True, False]"
1007,TD PL-II C24,P4Y11M0DT0H0M0S,Katze,ˈkaʦə,ˈkaʦə,"[True, False]","[True, False]"
1008,TD PL-II C24,P4Y11M0DT0H0M0S,Hase,ˈhaːzə,ˈhaːzə,"[True, False]","[True, False]"
1009,TD PL-II C24,P4Y11M0DT0H0M0S,Tasse,ˈtasə,ˈtaθə,"[True, False]","[True, False]"
1010,TD PL-II C24,P4Y11M0DT0H0M0S,Bett,ˈbɛt,ˈbɛt,[True],[True]
1011,TD PL-II C24,P4Y11M0DT0H0M0S,Trommel,ˈtʁɔməl,ˈtʁɔməl,"[True, False]","[True, False]"
1013,TD PL-II C24,P4Y11M0DT0H0M0S,Löwe,ˈløːvə,ˈløːvə,"[True, False]","[True, False]"
1014,TD PL-II C24,P4Y11M0DT0H0M0S,Teller,ˈtɛlɐ,ˈtɛlɐ,"[True, False]","[True, False]"
1015,TD PL-II C24,P4Y11M0DT0H0M0S,Motorrad,moˈtoːˌʁaːt,moˈtoːˌʁaːt,"[False, True, False]","[False, True, False]"
1016,TD PL-II C24,P4Y11M0DT0H0M0S,Schnecke,ˈʃnɛkə,ˈʃnɛkə,"[True, False]","[True, False]"
1017,TD PL-II C24,P4Y11M0DT0H0M0S,Zitrone,ʦiˈtʁoːnə,θiˈtʁoːnə,"[False, True, False]","[False, True, False]"
1018,TD PL-II C24,P4Y11M0DT0H0M0S,Nest,*,*,[False],[False]
1019,TD PL-II C24,P4Y11M0DT0H0M0S,Rutsche,ˈʁʊtʃə,ˈʁʊtʃə,"[True, False]","[True, False]"
1020,TD PL-II C24,P4Y11M0DT0H0M0S,Becher,ˈbɛçɐ,ˈbɛçɐ,"[True, False]","[True, False]"
1021,TD PL-II C24,P4Y11M0DT0H0M0S,Feder,ˈfeːdɐ,ˈfeːdɐ,"[True, False]","[True, False]"
1022,TD PL-II C24,P4Y11M0DT0H0M0S,Brief,*,*,[False],[False]
1023,TD PL-II C24,P4Y11M0DT0H0M0S,Baum,ˈbaʊm,ˈbaʊm,[True],[True]
1024,TD PL-II C24,P4Y11M0DT0H0M0S,Zebra,ˈʦeːbʁaː,ˈθeːbʁaː,"[True, False]","[True, False]"
1025,TD PL-II C24,P4Y11M0DT0H0M0S,Fisch,ˈfɪʃ,ˈfɪʃ,[True],[True]
1026,TD PL-II C24,P4Y11M0DT0H0M0S,Knöpfe,ˈknœp͡fə,ˈknœp͡fə,"[True, False]","[True, False]"
1027,TD PL-II C24,P4Y11M0DT0H0M0S,Milch,ˈmɪlç,ˈmɪlç,[True],[True]
1028,TD PL-II C24,P4Y11M0DT0H0M0S,Flasche,ˈflaʃə,ˈflaʃə,"[True, False]","[True, False]"
1029,TD PL-II C24,P4Y11M0DT0H0M0S,drei,ˈdʁaɪ,ˈdʁaɪ,[True],[True]
1030,TD PL-II C24,P4Y11M0DT0H0M0S,Krokodil,kʁokoˈdiːl,kʁokoˈdiːl,"[False, False, True]","[False, False, True]"
1031,TD PL-II C24,P4Y11M0DT0H0M0S,Polizei,poliˈʦaɪ,poliˈtθaɪ,"[False, False, True]","[False, False, True]"
1032,TD PL-II C24,P4Y11M0DT0H0M0S,grün,*,*,[False],[False]
1033,TD PL-II C24,P4Y11M0DT0H0M0S,Elefant,eleˈfant,eleˈfant,"[False, False, True]","[False, False, True]"
1034,TD PL-II C24,P4Y11M0DT0H0M0S,Blume,ˈbluːmə,ˈbluːmə,"[True, False]","[True, False]"
1035,TD PL-II C24,P4Y11M0DT0H0M0S,Gespenst,ɡəˈʃpɛnst,ɡəˈʃpɛnθt,"[False, True]","[False, True]"
1036,TD PL-II C24,P4Y11M0DT0H0M0S,Drache,ˈdʁaxə,ˈdʁaxə,"[True, False]","[True, False]"
1037,TD PL-II C24,P4Y11M0DT0H0M0S,Banane,baˈnaːnə,baˈnaːnə,"[False, True, False]","[False, True, False]"
1038,TD PL-II C24,P4Y11M0DT0H0M0S,Bagger,ˈbaɡɐ,ˈbaɡɐ,"[True, False]","[True, False]"
1039,TD PL-II C24,P4Y11M0DT0H0M0S,gelb,ˈɡɛlp,ˈɡɛlp,[True],[True]
1040,TD PL-II C24,P4Y11M0DT0H0M0S,Geburtstag,ɡəˈbʊɐʦtaːk,ɡəˈbʊθtak,"[False, True, False]","[False, True, False]"
1041,TD PL-II C24,P4Y11M0DT0H0M0S,Jacke,ˈjakə,ˈjakə,"[True, False]","[True, False]"
1043,TD PL-II C24,P4Y11M0DT0H0M0S,Ring,ˈʁɪŋ,ˈʁɪŋ,[True],[True]
1044,TD PL-II C24,P4Y11M0DT0H0M0S,Bild,ˈbɪlt,ˈbɪlt,[True],[True]
1045,TD PL-II C24,P4Y11M0DT0H0M0S,Schmetterling,ˈʃmɛtɐlɪŋ,ˈʃmɛtɐlɪŋ,"[True, False, False]","[True, False, False]"
1046,TD PL-II C24,P4Y11M0DT0H0M0S,Trampolin,ˈtʁampoliːn,ˈtʁampoliːn,"[True, False, False]","[True, False, False]"
1047,TD PL-II C24,P4Y11M0DT0H0M0S,Bank,ˈbaŋk,ˈbaŋk,[True],[True]
1048,TD PL-II C24,P4Y11M0DT0H0M0S,Roller,ˈʁɔlɐ,ˈʁɔlɐ,"[True, False]","[True, False]"
1049,TD PL-II C24,P4Y11M0DT0H0M0S,Spritze,ˈʃpʁɪʦə,ˈʃpʁɪʦə,"[True, False]","[True, False]"
1050,TD PL-II C24,P4Y11M0DT0H0M0S,Jäger,ˈjɛːɡɐ,ˈjɛːɡɐ,"[True, False]","[True, False]"
1051,TD PL-II C24,P4Y11M0DT0H0M0S,König,ˈkøːnɪç,ˈkøːnɪç,"[True, False]","[True, False]"
1052,TD PL-II C24,P4Y11M0DT0H0M0S,Glas,ˈɡlaːs,ˈɡlaːθ,[True],[True]
1053,TD PL-II C24,P4Y11M0DT0H0M0S,Buch,ˈbuːx,ˈbuːx,[True],[True]
1054,TD PL-II C24,P4Y11M0DT0H0M0S,Schiff,*,*,[False],[False]
1055,TD PL-II C24,P4Y11M0DT0H0M0S,Sack,ˈzak,ˈðak,[True],[True]
1056,TD PL-II C24,P4Y11M0DT0H0M0S,Schwein,ˈʃvaɪn,ˈʃvaɪn,[True],[True]
1057,TD PL-II C24,P4Y11M0DT0H0M0S,Auto,ˈaʊtoː,ˈaʊtoː,"[True, False]","[True, False]"
1058,TD PL-II C24,P4Y11M0DT0H0M0S,blau,ˈblaʊ,ˈblaʊ,[True],[True]
1059,TD PL-II C24,P4Y11M0DT0H0M0S,kaputt,kaˈpʊt,kaˈpʊt,"[False, True]","[False, True]"
1060,TD PL-II C24,P4Y11M0DT0H0M0S,Trecker,ˈtʁɛkɐ,ˈtʁɛkɐ,"[True, False]","[True, False]"
1061,TD PL-II C24,P4Y11M0DT0H0M0S,Schrank,ˈʃʁaŋk,ˈʃʁaŋk,[True],[True]
1062,TD PL-II C24,P4Y11M0DT0H0M0S,Pflaster,ˈflastɐ,ˈflastɐ,"[True, False]","[True, False]"
1063,TD PL-II C24,P4Y11M0DT0H0M0S,Zange,ˈʦaŋə,ˈtθaŋə,"[True, False]","[True, False]"
1064,TD PL-II C24,P4Y11M0DT0H0M0S,Apfel,ˈap͡fəl,ˈap͡fəl,"[True, False]","[True, False]"
1065,TD PL-II C24,P4Y11M0DT0H0M0S,Geschenk,ɡəˈʃɛŋk,ɡəˈʃɛŋk,"[False, True]","[False, True]"
1066,TD PL-II C24,P4Y11M0DT0H0M0S,Fenster,ˈfɛnstɐ,ˈfɛnθtɐ,"[True, False]","[True, False]"
1067,TD PL-II C24,P4Y11M0DT0H0M0S,Brille,ˈbʁɪlə,ˈbʁɪlə,"[True, False]","[True, False]"
1068,TD PL-II C24,P4Y11M0DT0H0M0S,Schere,*,*,[False],[False]
1069,TD PL-II C24,P4Y11M0DT0H0M0S,Schlange,ˈʃlaŋə,ˈʃlaŋə,"[True, False]","[True, False]"
1070,TD PL-II C24,P4Y11M0DT0H0M0S,Gras,ˈɡʁaːs,ˈɡʁaːθ,[True],[True]
1071,TD PL-II C24,P4Y11M0DT0H0M0S,Wurst,ˈvʊɐst,ˈvʊɐst,[True],[True]
1072,TD PL-II C24,P4Y11M0DT0H0M0S,Hexe,ˈhɛksə,ˈhɛkθə,"[True, False]","[True, False]"
1073,TD PL-II C24,P4Y11M0DT0H0M0S,Frosch,ˈfʁɔʃ,ˈfʁɔʃ,[True],[True]
1074,TD PL-II C24,P4Y11M0DT0H0M0S,Zwerg,ˈʦvɛɐk,ˈʦvɛɐk,[True],[True]
1075,TD PL-II C24,P4Y11M0DT0H0M0S,quak,ˈkvak,ˈkvak,[True],[True]
1076,TD PL-II C24,P4Y11M0DT0H0M0S,Wippe,ˈvɪpə,ˈvɪpə,"[True, False]","[True, False]"
1077,TD PL-II C24,P4Y11M0DT0H0M0S,Gießkanne,ˈɡiːsˌkanə,ˈɡiθˌkanə,"[True, False, False]","[True, False, False]"
1078,TD PL-II C24,P4Y11M0DT0H0M0S,Pferd,ˈp͡feːɐt,ˈp͡feːɐt,[True],[True]
1079,TD PL-II C24,P4Y11M0DT0H0M0S,Giraffe,ɡiˈʁafə,ɡiˈʁafə,"[False, True, False]","[False, True, False]"
1080,TD PL-II C24,P4Y11M0DT0H0M0S,Kleid,ˈklaɪt,ˈklaɪt,[True],[True]
1081,TD PL-II C24,P4Y11M0DT0H0M0S,Nuss,ˈnʊs,ˈnʊθ,[True],[True]
1082,TD PL-II C24,P4Y11M0DT0H0M0S,Korb,ˈkɔɐp,ˈkop,[True],[True]
1083,TD PL-II C24,P4Y11M0DT0H0M0S,Schlüssel,ˈʃlʏsəl,ˈʃlʏsəl,[True],[True]
1084,TD PL-II C24,P4Y11M0DT0H0M0S,Dusche,ˈduːʃə,ˈduːʃə,"[True, False]","[True, False]"
1085,TD PL-II C24,P4Y11M0DT0H0M0S,Gitarre,ɡiˈtaʁə,ɡiˈtaʁə,"[False, True, False]","[False, True, False]"
1086,TD PL-II C27,P7Y1M0DT0H0M0S,Tasche,ˈtaʃə,ˈtaʃə,"[True, False]","[True, False]"
1087,TD PL-II C27,P7Y1M0DT0H0M0S,Gabel,ˈɡaːbəl,ˈɡabəl,"[True, False]","[True, False]"
1088,TD PL-II C27,P7Y1M0DT0H0M0S,Hund,ˈhʊnt,ˈhʊnt,[True],[True]
1089,TD PL-II C27,P7Y1M0DT0H0M0S,Topf,ˈtɔp͡f,ˈtɔp͡f,[True],[True]
1090,TD PL-II C27,P7Y1M0DT0H0M0S,Lampe,ˈlampə,ˈlampə,"[True, False]","[True, False]"
1091,TD PL-II C27,P7Y1M0DT0H0M0S,Vogel,ˈfoːɡəl,ˈfoːɡəl,"[True, False]","[True, False]"
1092,TD PL-II C27,P7Y1M0DT0H0M0S,Licht,ˈlɪçt,ˈlɪçtən,[True],"[True, False]"
1093,TD PL-II C27,P7Y1M0DT0H0M0S,Sonne,*,*,[False],[False]
1094,TD PL-II C27,P7Y1M0DT0H0M0S,Pullover,pʊlˈoːvɐ,pʊlˈoːvɐ,"[False, True, False]","[False, True, False]"
1095,TD PL-II C27,P7Y1M0DT0H0M0S,Stuhl,ˈʃtuːl,ˈʃtuːl,[True],[True]
1096,TD PL-II C27,P7Y1M0DT0H0M0S,Marienkäfer,maˈʁiːŋˌkɛːfɐ,ˈʁinˌkɛːfɐ,"[False, True, False, False]","[True, False, False]"
1097,TD PL-II C27,P7Y1M0DT0H0M0S,rot,*,*,[False],[False]
1098,TD PL-II C27,P7Y1M0DT0H0M0S,Taucher,ˈtaʊxɐ,ˈtaʊxɐ,"[True, False]","[True, False]"
1099,TD PL-II C27,P7Y1M0DT0H0M0S,Haus,ˈhaʊs,ˈhaʊθ,[True],[True]
1100,TD PL-II C27,P7Y1M0DT0H0M0S,Junge,ˈjʊŋə,ˈjʊŋə,"[True, False]","[True, False]"
1101,TD PL-II C27,P7Y1M0DT0H0M0S,Telefon,ˈtelefoːn,ˈtelefoːn,"[True, False, False]","[True, False, False]"
1102,TD PL-II C27,P7Y1M0DT0H0M0S,Spinne,ˈʃpɪnə,ˈʃpɪnə,"[True, False]","[True, False]"
1103,TD PL-II C27,P7Y1M0DT0H0M0S,Hase,ˈhaːzə,ˈhaːzə,"[True, False]","[True, False]"
1104,TD PL-II C27,P7Y1M0DT0H0M0S,Katze,ˈkaʦə,ˈkaʦə,"[True, False]","[True, False]"
1105,TD PL-II C27,P7Y1M0DT0H0M0S,Tasse,ˈtasə,ˈtasə,"[True, False]","[True, False]"
1107,TD PL-II C27,P7Y1M0DT0H0M0S,Bett,ˈbɛt,ˈbɛt,[True],[True]
1108,TD PL-II C27,P7Y1M0DT0H0M0S,Trommel,ˈtʁɔməl,ˈtʁɔməl,"[True, False]","[True, False]"
1109,TD PL-II C27,P7Y1M0DT0H0M0S,Löwe,ˈløːvə,ˈløːvə,"[True, False]","[True, False]"
1110,TD PL-II C27,P7Y1M0DT0H0M0S,Teller,ˈtɛlɐ,ˈtɛlɐ,"[True, False]","[True, False]"
1111,TD PL-II C27,P7Y1M0DT0H0M0S,Motorrad,moˈtoːˌʁaːt,moˈtoːˌʁaːt,"[False, True, False]","[False, True, False]"
1112,TD PL-II C27,P7Y1M0DT0H0M0S,Schnecke,ˈʃnɛkə,ˈʃnɛkə,"[True, False]","[True, False]"
1113,TD PL-II C27,P7Y1M0DT0H0M0S,Zitrone,ʦiˈtʁoːnə,ʦiˈtʁoːnə,"[False, True, False]","[False, True, False]"
1114,TD PL-II C27,P7Y1M0DT0H0M0S,Nest,ˈnɛst,ˈnɛθt,[True],[True]
1115,TD PL-II C27,P7Y1M0DT0H0M0S,Rutsche,ˈʁʊtʃə,ˈʁʊtʃə,"[True, False]","[True, False]"
1116,TD PL-II C27,P7Y1M0DT0H0M0S,Feder,ˈfeːdɐ,ˈfeːdɐ,"[True, False]","[True, False]"
1117,TD PL-II C27,P7Y1M0DT0H0M0S,Becher,ˈbɛçɐ,ˈbɛçɐ,"[True, False]","[True, False]"
1118,TD PL-II C27,P7Y1M0DT0H0M0S,Brief,ˈbʁiːf,ˈbʁiːf,[True],[True]
1119,TD PL-II C27,P7Y1M0DT0H0M0S,Baum,ˈbaʊm,ˈbaʊm,[True],[True]
1120,TD PL-II C27,P7Y1M0DT0H0M0S,Zebra,ˈʦeːbʁaː,ˈʦeːbʁaː,"[True, False]","[True, False]"
1121,TD PL-II C27,P7Y1M0DT0H0M0S,Knöpfe,ˈknœp͡fə,ˈknœp͡fə,"[True, False]","[True, False]"
1122,TD PL-II C27,P7Y1M0DT0H0M0S,Fisch,ˈfɪʃ,ˈfɪʃ,[True],[True]
1123,TD PL-II C27,P7Y1M0DT0H0M0S,Milch,ˈmɪlç,ˈmɪlç,[True],[True]
1124,TD PL-II C27,P7Y1M0DT0H0M0S,drei,ˈdʁaɪ,ˈdʁaɪ,[True],[True]
1125,TD PL-II C27,P7Y1M0DT0H0M0S,Polizei,poliˈʦaɪ,poliˈtθɪst,"[False, False, True]","[False, False, True]"
1126,TD PL-II C27,P7Y1M0DT0H0M0S,Flasche,ˈflaʃə,ˈflaʃə,"[True, False]","[True, False]"
1127,TD PL-II C27,P7Y1M0DT0H0M0S,Krokodil,kʁokoˈdiːl,kʁokoˈdiːl,"[False, False, True]","[False, False, True]"
1128,TD PL-II C27,P7Y1M0DT0H0M0S,grün,*,*,[False],[False]
1129,TD PL-II C27,P7Y1M0DT0H0M0S,Elefant,eleˈfant,eleˈfant,"[False, False, True]","[False, False, True]"
1130,TD PL-II C27,P7Y1M0DT0H0M0S,Blume,ˈbluːmə,ˈbluːmə,"[True, False]","[True, False]"
1131,TD PL-II C27,P7Y1M0DT0H0M0S,Gespenst,*,*,[False],[False]
1132,TD PL-II C27,P7Y1M0DT0H0M0S,Drache,ˈdʁaxə,ˈdʁaxə,"[True, False]","[True, False]"
1133,TD PL-II C27,P7Y1M0DT0H0M0S,Banane,baˈnaːnə,baˈnaːnə,"[False, True, False]","[False, True, False]"
1134,TD PL-II C27,P7Y1M0DT0H0M0S,Bagger,ˈbaɡɐ,ˈbaɡɐ,"[True, False]","[True, False]"
1135,TD PL-II C27,P7Y1M0DT0H0M0S,gelb,*,*,[False],[False]
1136,TD PL-II C27,P7Y1M0DT0H0M0S,Geburtstag,ɡəˈbʊɐʦtaːk,ɡəˈbʊɐʦtaːk,"[False, True, False]","[False, True, False]"
1137,TD PL-II C27,P7Y1M0DT0H0M0S,Jacke,ˈjakə,ˈjakə,"[True, False]","[True, False]"
1139,TD PL-II C27,P7Y1M0DT0H0M0S,Ring,ˈʁɪŋ,ˈʁɪŋ,[True],[True]
1140,TD PL-II C27,P7Y1M0DT0H0M0S,Bild,ˈbɪlt,ˈbɪlt,[True],[True]
1141,TD PL-II C27,P7Y1M0DT0H0M0S,Schmetterling,ˈʃmɛtɐlɪŋ,ˈʃmɛtɐlɪŋ,"[True, False, False]","[True, False, False]"
1142,TD PL-II C27,P7Y1M0DT0H0M0S,Bank,ˈbaŋk,ˈbaŋk,[True],[True]
1143,TD PL-II C27,P7Y1M0DT0H0M0S,Roller,ˈʁɔlɐ,ˈʁɔlɐ,"[True, False]","[True, False]"
1144,TD PL-II C27,P7Y1M0DT0H0M0S,Trampolin,ˈtʁampoliːn,ˈtʁampoliːn,"[True, False, False]","[True, False, False]"
1145,TD PL-II C27,P7Y1M0DT0H0M0S,Buch,ˈbuːx,ˈbuːx,[True],[True]
